years,months,Site,ppt,tmean
2014,1,Reservoir,18.78000069,-3.455000162
2014,2,Reservoir,49.43999863,-8.289999962
2014,3,Reservoir,36.16999817,-1.785000086
2014,4,Reservoir,37.29000092,2.115000248
2014,5,Reservoir,34.97999954,7.414999962
2014,6,Reservoir,45.33000183,10.30000019
2014,7,Reservoir,8.68999958,17.41500092
2014,8,Reservoir,61.95999908,14.56499958
2014,9,Reservoir,27.45000076,11.03499985
2014,10,Reservoir,28.64999962,6.725000381
2014,11,Reservoir,37.45999908,-3.174999952
2014,12,Reservoir,35.75999832,-4.944999695
2015,1,Reservoir,14.17000008,-2.684999943
2015,2,Reservoir,19.97999954,-1.815000057
2015,3,Reservoir,14.96000004,1.725000143
2015,4,Reservoir,42.06000137,2.550000191
2015,5,Reservoir,84.86000061,7.340000153
2015,6,Reservoir,28.34000015,14.60900116
1981,1,Sheep,2.769999981,-2.294999838
1981,2,Sheep,15.31000042,-3.4150002
1981,3,Sheep,21.27000046,0.904999971
1981,4,Sheep,22.31999969,4.295000076
1981,5,Sheep,105.1299973,7.880000114
1981,6,Sheep,31.93000031,11.52499962
1981,7,Sheep,14.06999969,16.53000069
1981,8,Sheep,5.03000021,17.22500038
1981,9,Sheep,12.35999966,11.49000072
1981,10,Sheep,25.17000008,3.545000076
1981,11,Sheep,21.27000046,0.544999838
1981,12,Sheep,16.56999969,-5.475000381
1982,1,Sheep,16.63999939,-8.125
1982,2,Sheep,8.720000267,-7.25
1982,3,Sheep,31.25,-1.170000076
1982,4,Sheep,21.97999954,0.095000029
1982,5,Sheep,50.29000092,6.579999924
1982,6,Sheep,40.02000046,11.73499966
1982,7,Sheep,23.26000023,15.54500008
1982,8,Sheep,19.45999908,16.80500031
1982,9,Sheep,39.22000122,9.975000381
1982,10,Sheep,15.52000046,4.03000021
1982,11,Sheep,6.190000057,-3.815000057
1982,12,Sheep,23.97999954,-7.394999981
1983,1,Sheep,4.400000095,-3.305000067
1983,2,Sheep,6.139999866,-2.5400002
1983,3,Sheep,19.72999954,0.125
1983,4,Sheep,5.300000191,1.600000143
1983,5,Sheep,22.51000023,7.099999905
1983,6,Sheep,72.79000092,11.44999981
1983,7,Sheep,53.09999847,15.25
1983,8,Sheep,66.16999817,17.51499939
1983,9,Sheep,28.45000076,10.07999992
1983,10,Sheep,31.07999992,5.784999847
1983,11,Sheep,28.04999924,-0.255000114
1983,12,Sheep,18.45999908,-13.84000015
1984,1,Sheep,5.210000038,-5.914999962
1984,2,Sheep,7.880000114,-4.180000305
1984,3,Sheep,14.67000008,-0.649999857
1984,4,Sheep,24.72999954,2.174999952
1984,5,Sheep,36.50999832,7.590000153
1984,6,Sheep,65.33000183,11.10000038
1984,7,Sheep,35.09000015,17.02499962
1984,8,Sheep,36.45999908,16.86499977
1984,9,Sheep,17.02000046,8.725000381
1984,10,Sheep,18.20999908,2.704999924
1984,11,Sheep,13.55000019,-1.669999957
1984,12,Sheep,9.529999733,-10.10000038
1985,1,Sheep,9.649999619,-8.784999847
1985,2,Sheep,4.119999886,-9.190000534
1985,3,Sheep,23.44000053,-3.419999838
1985,4,Sheep,4.300000191,5.130000114
1985,5,Sheep,51.34000015,9.559999466
1985,6,Sheep,17.20000076,12.93000031
1985,7,Sheep,23.11000061,18.83499908
1985,8,Sheep,26.96999931,14.15499973
1985,9,Sheep,37.56999969,7.880000114
1985,10,Sheep,9.609999657,3.734999657
1985,11,Sheep,15.14999962,-7.815000057
1985,12,Sheep,4.710000038,-9.585000038
1986,1,Sheep,8.819999695,-4.005000114
1986,2,Sheep,26.29999924,-3.295000076
1986,3,Sheep,14.10000038,3.154999733
1986,4,Sheep,24.94000053,3.925000191
1986,5,Sheep,37.61999893,8.184999466
1986,6,Sheep,28.09000015,15.46500015
1986,7,Sheep,31.37000084,15.01000023
1986,8,Sheep,39.83000183,17.14999962
1986,9,Sheep,40.61000061,7.670000076
1986,10,Sheep,11.81000042,5.324999809
1986,11,Sheep,14.03999996,-1.75999999
1986,12,Sheep,3.269999981,-6.820000172
1987,1,Sheep,5.550000191,-6.884999752
1987,2,Sheep,8.039999962,-2.924999714
1987,3,Sheep,13.78999996,-0.065000057
1987,4,Sheep,9.93999958,7.144999981
1987,5,Sheep,90.37999725,10.2699995
1987,6,Sheep,34.93999863,13.78499985
1987,7,Sheep,88.22000122,15.19000053
1987,8,Sheep,35.86000061,13.84500027
1987,9,Sheep,0,12.49500084
1987,10,Sheep,0,6.415000439
1987,11,Sheep,5.809999943,0.159999847
1987,12,Sheep,15,-6.490000248
1988,1,Sheep,5.610000134,-7.75
1988,2,Sheep,5.150000095,-3.124999762
1988,3,Sheep,15.56000042,-0.870000124
1988,4,Sheep,34.47000122,5.309999943
1988,5,Sheep,48.13000107,9.140000343
1988,6,Sheep,25.02000046,15.88000011
1988,7,Sheep,3.099999905,18.08499908
1988,8,Sheep,6.820000172,16.35499954
1988,9,Sheep,15.48999977,10.49499989
1988,10,Sheep,4.760000229,8.414999962
1988,11,Sheep,19.88999939,-2.049999714
1988,12,Sheep,7.880000114,-7.795000076
1989,1,Sheep,18.64999962,-6.800000191
1989,2,Sheep,10.14000034,-11.46500015
1989,3,Sheep,25.54000092,-1.704999924
1989,4,Sheep,14.69999981,4.389999866
1989,5,Sheep,40.25999832,7.365000248
1989,6,Sheep,19.94000053,12.64000034
1989,7,Sheep,19.81999969,18.28499985
1989,8,Sheep,34.38000107,14.66500092
1989,9,Sheep,14.89000034,10.55999947
1989,10,Sheep,34.95000076,4.650000095
1989,11,Sheep,1.850000024,0.275000095
1989,12,Sheep,7.659999847,-5.809999943
1990,1,Sheep,11.47000027,-4.445000172
1990,2,Sheep,1.639999986,-5.295000076
1990,3,Sheep,17,-0.900000095
1990,4,Sheep,20.55999947,5.644999981
1990,5,Sheep,44.15000153,6.525000095
1990,6,Sheep,41.09999847,11.67000008
1990,7,Sheep,34.36999893,16.95000076
1990,8,Sheep,39.90999985,16.07999992
1990,9,Sheep,5.849999905,13.78000069
1990,10,Sheep,11.93000031,4.079999924
1990,11,Sheep,7.670000076,0.034999847
1990,12,Sheep,11.34000015,-12.53499985
1991,1,Sheep,3.279999971,-7.460000038
1991,2,Sheep,3.950000048,-0.15500021
1991,3,Sheep,24.95000076,-1.640000105
1991,4,Sheep,27.47999954,2.375
1991,5,Sheep,72.62999725,6.409999847
1991,6,Sheep,53.72999954,11.39999962
1991,7,Sheep,9.239999771,17.29000092
1991,8,Sheep,16.53000069,17.90500069
1991,9,Sheep,28.89999962,11.79500008
1991,10,Sheep,18.80999947,4.494999886
1991,11,Sheep,27.17000008,-3.650000095
1991,12,Sheep,9.470000267,-6.420000076
1992,1,Sheep,3.950000048,-5.324999809
1992,2,Sheep,7.679999828,-1.404999971
1992,3,Sheep,7.369999886,2.954999924
1992,4,Sheep,21.17000008,5.235000134
1992,5,Sheep,30.47999954,10.49499989
1992,6,Sheep,69.84999847,13.72999954
1992,7,Sheep,40.18000031,14.21500015
1992,8,Sheep,3.690000057,15.74499989
1992,9,Sheep,8.270000458,10.08500004
1992,10,Sheep,25.44000053,6.715000153
1992,11,Sheep,18.42000008,-3.720000029
1992,12,Sheep,13.44999981,-9.699999809
1993,1,Sheep,9.789999962,-10.10499954
1993,2,Sheep,11.39999962,-9.130000114
1993,3,Sheep,24.27000046,0.579999924
1993,4,Sheep,33.93000031,2.820000172
1993,5,Sheep,49.79999924,10.10000038
1993,6,Sheep,75.56999969,10.78999996
1993,7,Sheep,83.63999939,11.5899992
1993,8,Sheep,42.68999863,13.03999996
1993,9,Sheep,1.629999995,9.829999924
1993,10,Sheep,30.28000069,5.184999943
1993,11,Sheep,5.199999809,-4.470000267
1993,12,Sheep,6.610000134,-6.045000076
1994,1,Sheep,7.409999847,-2.559999943
1994,2,Sheep,16.52000046,-6.795000076
1994,3,Sheep,9.460000038,0.454999924
1994,4,Sheep,25.07999992,4.590000153
1994,5,Sheep,39.90999985,9.525000572
1994,6,Sheep,27.07999992,12.67000008
1994,7,Sheep,22.87999916,16.50499916
1994,8,Sheep,10.39000034,17.21500015
1994,9,Sheep,4.079999924,12.68500042
1994,10,Sheep,42.70000076,3.534999847
1994,11,Sheep,15.36999989,-5.25
1994,12,Sheep,13.18000031,-6.255000114
1995,1,Sheep,18.06999969,-7.804999828
1995,2,Sheep,9.739999771,-2.179999828
1995,3,Sheep,27.95000076,-1.829999924
1995,4,Sheep,46.36999893,2.254999876
1995,5,Sheep,76.33999634,6.555000305
1995,6,Sheep,81.81999969,10.51000023
1995,7,Sheep,42.66999817,15.61999989
1995,8,Sheep,12.65999985,15.16499996
1995,9,Sheep,33.52000046,10.92000008
1995,10,Sheep,19.62000084,2.900000095
1995,11,Sheep,27.82999992,0.3349998
1995,12,Sheep,17.05999947,-5.099999905
1996,1,Sheep,25.84000015,-6.670000076
1996,2,Sheep,25.62999916,-6.304999828
1996,3,Sheep,27.95999908,-2.720000267
1996,4,Sheep,25.69000053,3.34499979
1996,5,Sheep,59.31999969,5.724999905
1996,6,Sheep,19.78000069,12.80500031
1996,7,Sheep,6.940000057,17.31499863
1996,8,Sheep,6.550000191,15.81500053
1996,9,Sheep,7.920000076,9.399999619
1996,10,Sheep,16.79000092,4.545000076
1996,11,Sheep,12.02999973,-1.019999981
1996,12,Sheep,24.85000038,-6.659999847
1997,1,Sheep,28.53000069,-7.279999733
1997,2,Sheep,9.350000381,-5.019999981
1997,3,Sheep,13.10999966,-0.49000001
1997,4,Sheep,45.59999847,0.840000153
1997,5,Sheep,28.12999916,8.744999886
1997,6,Sheep,63.58000183,12.50500011
1997,7,Sheep,41.24000168,14.97999954
1997,8,Sheep,34.95000076,15.14000034
1997,9,Sheep,27.20000076,11.51000023
1997,10,Sheep,43.36999893,4.004999638
1997,11,Sheep,11.39000034,-1.389999866
1997,12,Sheep,11.89999962,-8.399999619
1998,1,Sheep,25.84000015,-5.199999809
1998,2,Sheep,10.71000004,-4.734999657
1998,3,Sheep,15.76000023,-1.75
1998,4,Sheep,32.13999939,3.335000038
1998,5,Sheep,57.95999908,8.340000153
1998,6,Sheep,73.52999878,9.220000267
1998,7,Sheep,38.99000168,18.10499954
1998,8,Sheep,9.670000076,16.79999924
1998,9,Sheep,15.73999977,13.42500019
1998,10,Sheep,13.02999973,4.345000267
1998,11,Sheep,14.39999962,-0.019999981
1998,12,Sheep,24.63999939,-7.925000191
1999,1,Sheep,15.75,-4.195000172
1999,2,Sheep,13.71000004,-4.490000248
1999,3,Sheep,15.71000004,-1.015000105
1999,4,Sheep,26.95000076,1.484999895
1999,5,Sheep,60.20000076,6.634999752
1999,6,Sheep,36.25,10.90499973
1999,7,Sheep,0,15.6050005
1999,8,Sheep,27.62999916,16.39500046
1999,9,Sheep,4.539999962,9.519999504
1999,10,Sheep,2,6.809999943
1999,11,Sheep,8.090000153,2.680000067
1999,12,Sheep,11.81999969,-4.354999542
2000,1,Sheep,20.76000023,-5.275000095
2000,2,Sheep,12.77000046,-2.380000114
2000,3,Sheep,13.63000011,-0.619999886
2000,4,Sheep,9.739999771,5.28000021
2000,5,Sheep,38.00999832,8.385000229
2000,6,Sheep,12.14999962,12.48500061
2000,7,Sheep,9.93999958,17.40500069
2000,8,Sheep,9.659999847,17.375
2000,9,Sheep,10.44999981,9.964999199
2000,10,Sheep,54.11999893,4.579999924
2000,11,Sheep,13.34000015,-6.800000191
2000,12,Sheep,7.619999886,-7.019999981
2001,1,Sheep,6.960000038,-5.984999657
2001,2,Sheep,4.5,-6.829999924
2001,3,Sheep,12.02999973,0.150000095
2001,4,Sheep,28.29999924,2.544999838
2001,5,Sheep,13.10000038,9.190000534
2001,6,Sheep,47.90000153,12.13499928
2001,7,Sheep,24.73999977,16.94499969
2001,8,Sheep,3.829999924,17.72000122
2001,9,Sheep,27.42000008,13.14000034
2001,10,Sheep,14.28999996,5.029999733
2001,11,Sheep,9.350000381,1.515000105
2001,12,Sheep,9.109999657,-8.204999924
2002,1,Sheep,18.48999977,-6.394999504
2002,2,Sheep,5.989999771,-5.449999809
2002,3,Sheep,15.19999981,-3.964999914
2002,4,Sheep,17.53000069,2.629999876
2002,5,Sheep,23.88999939,7.035000324
2002,6,Sheep,44.91999817,12.76000023
2002,7,Sheep,16.79999924,18.51000023
2002,8,Sheep,27.15999985,13.73999977
2002,9,Sheep,18.55999947,11.31499958
2002,10,Sheep,10.10999966,2.549999952
2002,11,Sheep,11.18999958,-1.665000081
2002,12,Sheep,7.639999866,-4.324999809
2003,1,Sheep,13.84000015,-2.175000191
2003,2,Sheep,21.92000008,-6.065000057
2003,3,Sheep,20.04000092,-0.2900002
2003,4,Sheep,54.99000168,3.294999838
2003,5,Sheep,17.70999908,8.06000042
2003,6,Sheep,11.61999989,12.375
2003,7,Sheep,14.97999954,19.37000084
2003,8,Sheep,16.80999947,18.07999992
2003,9,Sheep,1.600000024,11.39500046
2003,10,Sheep,7.760000229,7.485000134
2003,11,Sheep,6.300000191,-4.980000019
2003,12,Sheep,22.62000084,-5.360000134
2004,1,Sheep,8.340000153,-6.215000153
2004,2,Sheep,13.73999977,-5.195000172
2004,3,Sheep,5.699999809,2.605000019
2004,4,Sheep,19.79000092,4.809999943
2004,5,Sheep,60.29000092,7.339999676
2004,6,Sheep,45.70000076,12.04500008
2004,7,Sheep,32.36999893,16.45999908
2004,8,Sheep,23.10000038,14.71000004
2004,9,Sheep,19.97999954,9.694999695
2004,10,Sheep,23.03000069,5.125
2004,11,Sheep,3.369999886,-1.095000029
2004,12,Sheep,8.649999619,-4.190000057
2005,1,Sheep,6.420000076,-4.849999905
2005,2,Sheep,1.710000038,-3.015000105
2005,3,Sheep,11.11999989,0.214999914
2005,4,Sheep,34.65999985,3.419999838
2005,5,Sheep,57.86999893,7.829999924
2005,6,Sheep,63.86999893,10.48500061
2005,7,Sheep,7.800000191,17.32999992
2005,8,Sheep,19.10000038,15.75500011
2005,9,Sheep,21.77000046,10.44499969
2005,10,Sheep,27.04999924,6.754999638
2005,11,Sheep,27.75,-1.089999914
2005,12,Sheep,12.55000019,-7.480000019
2006,1,Sheep,16.34000015,-3.269999981
2006,2,Sheep,3.279999971,-6.240000248
2006,3,Sheep,13.84000015,-1.8349998
2006,4,Sheep,41.79999924,4.565000057
2006,5,Sheep,23.04999924,9.135000229
2006,6,Sheep,47.90999985,13.91499996
2006,7,Sheep,13.63000011,19.5
2006,8,Sheep,11.03999996,15.57500076
2006,9,Sheep,17.69000053,10.2300005
2006,10,Sheep,50.31000137,4.284999847
2006,11,Sheep,10.90999985,-0.879999876
2006,12,Sheep,8.619999886,-5.430000305
2007,1,Sheep,7.369999886,-8.119999886
2007,2,Sheep,17.98999977,-3.184999704
2007,3,Sheep,13,1.825000048
2007,4,Sheep,23.45999908,4.18500042
2007,5,Sheep,43.56000137,8.779999733
2007,6,Sheep,40.04000092,13.48500061
2007,7,Sheep,17.62000084,20.43000031
2007,8,Sheep,6.800000191,16.23500061
2007,9,Sheep,26.12000084,10.43500042
2007,10,Sheep,30.79000092,4.010000229
2007,11,Sheep,14.60000038,-0.710000038
2007,12,Sheep,20.06999969,-9.029999733
2008,1,Sheep,8.710000038,-10.55999947
2008,2,Sheep,9.489999771,-5.420000076
2008,3,Sheep,12.86999989,-3.485000134
2008,4,Sheep,11.96000004,0.039999962
2008,5,Sheep,53.84999847,6.755000114
2008,6,Sheep,15.80000019,11.07999992
2008,7,Sheep,16.44000053,17.16500092
2008,8,Sheep,7.809999943,15.81499958
2008,9,Sheep,21.93000031,9.704999924
2008,10,Sheep,18.39999962,4.404999733
2008,11,Sheep,15.05000019,0.625
2008,12,Sheep,19.82999992,-9.184999466
2009,1,Sheep,9.789999962,-6.049999714
2009,2,Sheep,2.980000019,-4.914999962
2009,3,Sheep,40.79000092,-3.795000076
2009,4,Sheep,37,1.940000057
2009,5,Sheep,22.23999977,7.794999599
2009,6,Sheep,70,11.03000069
2009,7,Sheep,22.38999939,15.94999981
2009,8,Sheep,36.49000168,15.21999931
2009,9,Sheep,20,13.52000046
2009,10,Sheep,37.15999985,0.900000095
2009,11,Sheep,9.43999958,-2.519999981
2009,12,Sheep,3.559999943,-10.98499966
2010,1,Sheep,9.949999809,-6.195000172
2010,2,Sheep,5.739999771,-6.220000267
2010,3,Sheep,9.680000305,-0.299999952
2010,4,Sheep,20.54000092,2.505000114
2010,5,Sheep,61.97999954,4.144999981
2010,6,Sheep,64.91999817,11.00500011
2010,7,Sheep,13.64999962,15.21000004
2010,8,Sheep,27.88999939,14.65999985
2010,9,Sheep,14.51000023,10.99500084
2010,10,Sheep,21.40999985,7.025000095
2010,11,Sheep,23.02000046,-3.234999895
2010,12,Sheep,21.68000031,-8.289999962
2011,1,Sheep,8.270000458,-6.90500021
2011,2,Sheep,3.769999981,-8.369999886
2011,3,Sheep,17.14999962,-2.254999876
2011,4,Sheep,25.20000076,0.650000095
2011,5,Sheep,69.98000336,5.765000343
2011,6,Sheep,46.86000061,10.34500027
2011,7,Sheep,26.62999916,16.51000023
2011,8,Sheep,11.63000011,16.67499924
2011,9,Sheep,0.639999986,12.64500046
2011,10,Sheep,27.81999969,5.819999695
2011,11,Sheep,7.710000038,-4.099999905
2011,12,Sheep,10.30000019,-6.375
2012,1,Sheep,3.559999943,-4.869999886
2012,2,Sheep,8.079999924,-5.259999752
2012,3,Sheep,30.87000084,1.045000076
2012,4,Sheep,14.06999969,4.765000343
2012,5,Sheep,27.18000031,7.025000095
2012,6,Sheep,9.430000305,12.66500092
2012,7,Sheep,26.05999947,18.59000015
2012,8,Sheep,5.679999828,17.15499878
2012,9,Sheep,6.820000172,12.68499947
2012,10,Sheep,16.21999931,3.765000105
2012,11,Sheep,17.12000084,-0.445000172
2012,12,Sheep,11.02000046,-6.519999981
2013,1,Sheep,10.40999985,-6.529999733
2013,2,Sheep,3.089999914,-5.460000038
2013,3,Sheep,5.380000114,-1.38499999
2013,4,Sheep,3.150000095,2.090000153
2013,5,Sheep,52.66999817,8.385000229
2013,6,Sheep,23.77000046,12.88000011
2013,7,Sheep,14.56999969,18.70999908
2013,8,Sheep,20.03000069,17.36999893
2013,9,Sheep,30.04000092,12.14000034
2013,10,Sheep,19.15999985,3.195000172
2013,11,Sheep,2.430000067,-1.09499979
2013,12,Sheep,8.210000038,-7.600000381
2014,1,Sheep,5.630000114,-3.139999866
2014,2,Sheep,23.35000038,-9.119999886
2014,3,Sheep,16.37999916,-1.264999866
2014,4,Sheep,17.92000008,3.150000095
2014,5,Sheep,24.84000015,8.284999847
2014,6,Sheep,44.34999847,11.32999992
2014,7,Sheep,7.389999866,18.29500008
2014,8,Sheep,60.68999863,15.35499954
2014,9,Sheep,27.01000023,11.47999954
2014,10,Sheep,16.77000046,7.260000229
2014,11,Sheep,12.67000008,-2.815000057
2014,12,Sheep,18.37999916,-5.005000114
2015,1,Sheep,3.940000057,-2.965000153
2015,2,Sheep,9.579999924,-0.785000086
2015,3,Sheep,6.179999828,2.28000021
2015,4,Sheep,32.77999878,3.434999943
2015,5,Sheep,78.87000275,8.394000053
2015,6,Sheep,25.55999947,15.53900051
